building_id,vegetation_presence,solar_panel_presence,facade_material,roof_type,window_wall_ratio,surrounding_green_space,green_certification,solar_installation,green_roof,year_built,insulation_type,hvac_type,building_function,energy_consumption_sqft,carbon_emission_tons,rainwater_harvesting,smart_systems,Environment Design,energy_efficiency_score
19529,1,1,wood,flat,0.64,0.71,,1,0,1981,none,conventional,commercial,94.27,43.37,1,0,Green,D
19530,0,0,recycled,flat,0.28,0.63,BREEAM,0,0,1981,standard,renewable,residential,15.43,6.57,0,1,Green,D
19531,1,1,concrete,green,0.67,0.41,LEED,1,0,2020,standard,renewable,commercial,5.0,1.0,1,1,Non-Green,A
19532,0,0,steel,flat,0.77,0.19,GreenMark,0,0,1986,eco,renewable,institutional,5.0,1.12,0,1,Green,A
19533,0,0,concrete,green,0.67,0.06,GreenMark,0,1,1999,standard,renewable,institutional,13.65,5.78,0,1,Green,C
19534,0,1,steel,green,0.62,0.72,LEED,1,1,1968,standard,conventional,commercial,21.7,9.07,0,0,Green,C
19535,1,0,wood,green,0.55,0.65,BREEAM,0,1,2012,none,conventional,industrial,48.6,21.41,0,1,Non-Green,C
19536,0,0,glass,flat,0.82,0.43,GreenMark,0,0,1962,none,renewable,residential,24.75,11.41,0,0,Non-Green,D
19537,0,0,recycled,flat,0.54,0.51,,0,1,2004,eco,renewable,commercial,18.91,7.88,0,0,Green,C
19538,0,1,bamboo,flat,0.48,0.21,GreenMark,1,1,2015,eco,renewable,industrial,5.0,1.0,0,1,Non-Green,A
19539,1,0,steel,green,0.57,0.78,LEED,0,0,1972,standard,renewable,institutional,10.48,4.86,0,0,Green,C
19540,1,0,recycled,flat,0.55,0.58,GreenMark,0,1,2015,none,conventional,industrial,66.03,29.66,1,1,Non-Green,D
19541,1,1,steel,green,0.79,0.22,LEED,1,1,1988,none,renewable,institutional,10.3,5.29,0,0,Green,B
19542,0,0,glass,green,0.7,0.65,LEED,0,1,2006,eco,conventional,industrial,5.0,2.21,1,0,Non-Green,A
19543,0,0,recycled,green,0.75,0.67,BREEAM,0,0,2011,standard,renewable,residential,5.0,1.28,1,1,Green,C
19544,1,0,glass,flat,0.85,0.05,,0,0,2013,eco,conventional,industrial,55.83,25.54,0,1,Green,D
19545,1,1,wood,green,0.41,0.48,LEED,1,1,2004,none,conventional,institutional,34.08,15.26,0,0,Non-Green,C
19546,0,0,recycled,flat,0.81,0.21,LEED,0,0,1987,eco,conventional,institutional,8.67,3.71,0,1,Green,C
19547,1,0,recycled,flat,0.8,0.23,LEED,0,1,1967,none,conventional,industrial,53.73,24.66,1,0,Non-Green,D
19548,1,0,glass,flat,0.88,0.75,LEED,0,0,2011,eco,conventional,commercial,30.91,14.8,0,1,Non-Green,D
19549,0,1,concrete,flat,0.38,0.79,BREEAM,1,1,1968,standard,conventional,commercial,20.61,9.11,0,0,Non-Green,B
19550,0,1,bamboo,flat,0.25,0.51,GreenMark,1,0,1986,standard,conventional,institutional,64.76,30.19,0,0,Green,E
19551,1,0,concrete,green,0.63,0.44,GreenMark,0,0,1975,eco,renewable,institutional,10.36,5.19,0,0,Green,D
19552,1,0,glass,flat,0.68,0.03,,0,1,1980,standard,renewable,industrial,29.11,12.68,0,1,Non-Green,C
19553,0,1,concrete,green,0.82,0.18,BREEAM,1,0,1967,standard,conventional,industrial,7.86,3.69,0,0,Green,A
19554,1,0,glass,flat,0.89,0.4,LEED,0,0,2018,standard,renewable,residential,15.99,6.36,0,1,Green,D
19555,0,1,concrete,green,0.45,0.65,,1,1,1981,none,conventional,commercial,79.58,35.68,0,0,Green,D
19556,1,0,concrete,flat,0.85,0.03,,0,0,2010,standard,renewable,industrial,21.38,9.89,1,1,Green,C
19557,1,1,wood,green,0.73,0.06,GreenMark,1,0,1985,standard,conventional,institutional,15.89,7.93,0,0,Green,C
19558,0,0,concrete,green,0.74,0.68,GreenMark,0,1,2006,standard,renewable,industrial,12.89,5.99,0,1,Non-Green,B
19559,1,1,recycled,green,0.6,0.57,BREEAM,1,0,2017,eco,conventional,industrial,5.0,1.0,1,0,Green,A
19560,1,0,wood,green,0.41,0.73,BREEAM,0,0,1985,eco,conventional,commercial,21.59,9.47,1,0,Green,C
19561,1,0,bamboo,flat,0.5,0.27,BREEAM,0,1,2007,none,conventional,industrial,52.96,24.79,0,1,Non-Green,D
19562,0,0,concrete,flat,0.3,0.2,LEED,0,0,1978,eco,conventional,commercial,5.0,1.27,0,0,Non-Green,A
19563,1,0,steel,flat,0.3,0.78,,0,1,1992,eco,renewable,institutional,15.42,7.21,0,1,Green,C
19564,1,0,bamboo,flat,0.31,0.06,BREEAM,0,0,2009,none,conventional,industrial,11.42,6.04,0,0,Non-Green,A
19565,0,0,bamboo,green,0.89,0.42,LEED,0,0,2001,none,conventional,residential,35.63,15.6,1,1,Green,D
19566,0,1,steel,green,0.7,0.42,,1,0,1994,eco,conventional,commercial,20.06,9.39,0,0,Non-Green,B
19567,1,0,wood,green,0.44,0.78,BREEAM,0,0,2015,eco,renewable,commercial,11.61,4.97,0,0,Green,D
19568,0,1,recycled,flat,0.26,0.69,GreenMark,1,1,2006,eco,conventional,institutional,5.0,1.47,0,0,Green,A
19569,1,0,bamboo,flat,0.7,0.07,LEED,0,0,1985,eco,conventional,institutional,5.76,3.42,0,1,Non-Green,C
19570,1,0,glass,flat,0.5,0.29,BREEAM,0,0,2013,standard,renewable,industrial,30.71,14.84,0,0,Non-Green,E
19571,1,0,concrete,green,0.51,0.79,GreenMark,0,1,1987,standard,renewable,residential,23.78,11.46,1,1,Green,E
19572,1,1,concrete,green,0.31,0.45,BREEAM,1,1,1963,none,conventional,commercial,10.47,5.24,1,1,Green,A
19573,1,1,glass,green,0.44,0.53,,1,1,1994,none,conventional,residential,90.49,41.09,0,0,Green,D
19574,0,0,wood,flat,0.59,0.49,,0,0,1979,eco,conventional,commercial,35.92,15.49,1,1,Non-Green,C
19575,1,1,bamboo,flat,0.51,0.12,GreenMark,1,0,1971,standard,renewable,commercial,30.21,13.65,0,1,Non-Green,E
19576,1,0,glass,flat,0.7,0.3,BREEAM,0,0,1963,standard,conventional,commercial,32.99,14.34,1,1,Non-Green,C
19577,1,0,recycled,flat,0.51,0.43,LEED,0,0,1990,eco,conventional,industrial,27.13,12.88,0,0,Green,D
19578,1,0,steel,flat,0.54,0.4,BREEAM,0,0,2017,eco,renewable,institutional,9.56,3.63,1,0,Green,C
19579,0,0,recycled,flat,0.57,0.2,BREEAM,0,0,1988,none,renewable,commercial,21.47,9.37,0,1,Green,D
19580,0,0,bamboo,green,0.56,0.27,GreenMark,0,0,2003,none,conventional,institutional,57.37,25.26,0,0,Non-Green,D
19581,0,1,glass,flat,0.5,0.22,BREEAM,1,0,1997,eco,conventional,residential,19.31,8.1,0,0,Green,B
19582,0,0,recycled,flat,0.78,0.5,,0,0,1972,none,conventional,institutional,116.81,52.46,0,1,Non-Green,E
19583,0,1,steel,flat,0.31,0.08,,1,1,1989,standard,conventional,residential,28.54,13.75,0,0,Green,B
19584,0,0,glass,green,0.87,0.53,,0,0,1972,eco,conventional,institutional,7.85,3.25,0,0,Non-Green,A
19585,1,0,wood,flat,0.31,0.66,BREEAM,0,1,2010,eco,conventional,residential,13.9,6.67,0,0,Green,C
19586,0,1,glass,flat,0.86,0.38,LEED,1,1,1987,standard,conventional,residential,40.75,18.96,0,1,Green,D
19587,1,1,wood,flat,0.51,0.24,LEED,1,0,2004,standard,renewable,residential,15.61,7.18,0,1,Green,D
19588,1,1,recycled,flat,0.32,0.12,GreenMark,1,0,1973,none,conventional,commercial,18.17,7.59,0,1,Non-Green,B
19589,1,0,steel,flat,0.26,0.33,,0,0,1978,eco,conventional,institutional,37.83,17.94,0,0,Non-Green,C
19590,1,1,wood,flat,0.5,0.58,GreenMark,1,1,1989,standard,renewable,commercial,24.84,10.52,1,1,Green,D
19591,0,1,steel,green,0.53,0.71,GreenMark,1,0,1990,standard,conventional,residential,5.0,1.0,1,1,Green,A
19592,1,0,concrete,flat,0.36,0.33,,0,0,1980,eco,conventional,institutional,26.36,12.38,1,0,Non-Green,C
19593,0,0,glass,flat,0.71,0.74,GreenMark,0,0,2012,none,conventional,commercial,94.46,43.23,0,1,Non-Green,E
19594,1,0,glass,green,0.54,0.64,,0,0,1968,eco,conventional,industrial,29.88,14.4,1,1,Non-Green,B
19595,0,0,steel,flat,0.34,0.37,LEED,0,1,2022,none,conventional,residential,25.4,11.13,1,0,Green,C
19596,0,0,steel,green,0.4,0.13,BREEAM,0,1,2015,eco,renewable,commercial,9.34,4.84,0,0,Green,C
19597,1,1,recycled,flat,0.24,0.62,GreenMark,1,0,2014,standard,conventional,residential,29.21,13.65,1,0,Green,C
19598,0,0,steel,flat,0.36,0.33,BREEAM,0,0,2013,none,conventional,institutional,84.45,38.57,0,0,Green,E
19599,0,1,recycled,flat,0.52,0.12,LEED,1,0,1964,standard,conventional,commercial,51.72,23.68,0,1,Green,E
19600,0,1,concrete,flat,0.3,0.22,,1,1,1999,none,renewable,industrial,42.19,18.63,0,0,Green,C
19601,0,0,recycled,green,0.45,0.61,LEED,0,0,2013,standard,conventional,industrial,23.67,10.77,0,1,Green,C
19602,0,0,bamboo,green,0.75,0.8,LEED,0,1,2021,none,conventional,residential,15.1,7.67,0,0,Non-Green,C
19603,1,0,steel,flat,0.47,0.26,BREEAM,0,0,2022,eco,conventional,institutional,25.0,11.18,0,0,Green,C
19604,0,1,concrete,flat,0.57,0.6,LEED,1,0,1971,none,conventional,industrial,42.11,19.49,0,0,Non-Green,C
19605,1,1,wood,green,0.89,0.45,BREEAM,1,0,2021,standard,conventional,institutional,5.0,1.0,1,0,Non-Green,A
19606,1,0,bamboo,green,0.44,0.68,GreenMark,0,0,1988,none,conventional,industrial,32.6,15.35,0,0,Non-Green,B
19607,1,1,glass,flat,0.55,0.45,LEED,1,1,1974,standard,conventional,commercial,34.26,16.28,1,1,Green,C
19608,0,0,concrete,green,0.55,0.68,GreenMark,0,0,2021,none,conventional,commercial,38.93,18.14,0,0,Non-Green,B
19609,1,1,steel,green,0.31,0.35,BREEAM,1,1,1996,eco,conventional,industrial,11.96,4.75,1,0,Green,B
19610,0,0,steel,green,0.22,0.14,LEED,0,1,2006,none,renewable,industrial,19.13,8.02,0,0,Green,C
19611,0,0,concrete,green,0.36,0.18,BREEAM,0,1,2010,standard,renewable,industrial,14.32,5.7,0,0,Non-Green,B
19612,1,0,concrete,flat,0.6,0.39,,0,0,2010,standard,conventional,industrial,36.83,17.59,1,0,Non-Green,B
19613,1,0,bamboo,green,0.5,0.69,GreenMark,0,0,1988,none,conventional,institutional,22.13,9.33,1,0,Non-Green,C
19614,1,0,steel,flat,0.33,0.49,BREEAM,0,0,1997,none,conventional,industrial,36.82,16.99,0,1,Non-Green,B
19615,1,1,wood,green,0.28,0.53,GreenMark,1,1,2008,standard,renewable,institutional,5.98,2.45,0,0,Green,B
19616,1,0,concrete,flat,0.55,0.79,BREEAM,0,0,1966,none,renewable,residential,15.66,6.9,0,0,Green,B
19617,1,0,concrete,green,0.86,0.08,BREEAM,0,0,1964,none,conventional,industrial,37.12,17.47,0,1,Non-Green,C
19618,0,0,glass,flat,0.64,0.26,LEED,0,1,1982,none,renewable,residential,17.5,8.55,1,0,Green,D
19619,1,1,wood,green,0.88,0.54,LEED,1,0,1986,none,conventional,industrial,71.23,32.9,1,0,Non-Green,E
19620,0,1,bamboo,flat,0.32,0.08,,1,0,1983,eco,conventional,residential,5.0,1.31,0,0,Green,A
19621,1,1,glass,green,0.53,0.58,,1,0,2012,none,conventional,residential,78.81,36.06,1,1,Green,D
19622,0,0,bamboo,green,0.68,0.02,BREEAM,0,1,1972,none,conventional,institutional,5.0,1.0,0,1,Green,A
19623,1,0,wood,flat,0.44,0.15,GreenMark,0,0,1986,standard,conventional,industrial,43.55,20.05,0,0,Non-Green,D
19624,1,1,concrete,green,0.81,0.51,BREEAM,1,1,2020,eco,renewable,commercial,5.0,1.27,0,0,Non-Green,A
19625,0,0,wood,flat,0.43,0.79,BREEAM,0,0,1963,standard,renewable,industrial,14.51,7.22,0,0,Non-Green,C
19626,0,0,steel,green,0.43,0.66,BREEAM,0,1,1974,none,renewable,commercial,20.58,8.57,0,1,Non-Green,C
19627,1,0,wood,flat,0.68,0.07,GreenMark,0,0,1986,standard,renewable,commercial,11.07,4.42,0,1,Non-Green,B
19628,0,1,recycled,green,0.43,0.22,GreenMark,1,0,1978,eco,renewable,institutional,8.7,4.77,0,0,Non-Green,D
19629,0,1,steel,green,0.29,0.08,BREEAM,1,1,2017,standard,conventional,institutional,16.13,7.4,1,0,Green,A
19630,0,1,wood,flat,0.46,0.14,BREEAM,1,0,1992,eco,conventional,residential,13.36,5.5,0,0,Non-Green,C
19631,1,0,steel,green,0.26,0.62,LEED,0,0,2011,none,conventional,commercial,11.77,5.62,1,1,Non-Green,A
19632,0,0,concrete,flat,0.77,0.65,BREEAM,0,0,2022,eco,conventional,industrial,23.28,10.72,0,1,Non-Green,C
19633,1,1,glass,green,0.75,0.75,LEED,1,0,1963,standard,renewable,commercial,11.86,4.49,0,0,Non-Green,C
19634,1,0,recycled,flat,0.82,0.43,LEED,0,0,1993,none,conventional,commercial,52.41,23.36,0,0,Non-Green,D
19635,1,0,recycled,green,0.36,0.21,,0,0,1970,none,renewable,institutional,17.79,8.49,0,1,Green,C
19636,0,0,concrete,green,0.66,0.32,LEED,0,0,1999,standard,conventional,institutional,15.07,6.73,0,1,Green,B
19637,0,0,recycled,flat,0.3,0.36,,0,0,2005,none,conventional,institutional,37.03,16.28,0,0,Non-Green,B
19638,0,0,recycled,flat,0.23,0.53,GreenMark,0,0,1979,none,renewable,industrial,15.05,7.24,1,0,Green,B
19639,1,0,recycled,flat,0.63,0.29,BREEAM,0,1,1992,none,renewable,institutional,18.46,9.16,0,0,Non-Green,D
19640,1,0,concrete,green,0.24,0.72,LEED,0,1,1988,standard,conventional,industrial,5.0,2.05,0,1,Non-Green,A
19641,1,0,concrete,flat,0.49,0.3,GreenMark,0,0,1971,standard,conventional,commercial,52.11,22.99,1,0,Non-Green,D
19642,0,1,steel,flat,0.49,0.62,,1,0,1987,standard,conventional,commercial,39.8,18.15,0,1,Green,B
19643,1,0,recycled,flat,0.28,0.05,BREEAM,0,0,1979,standard,conventional,residential,13.11,5.78,0,1,Green,C
19644,1,0,steel,green,0.3,0.74,GreenMark,0,1,1984,none,renewable,residential,36.23,17.3,0,0,Non-Green,E
19645,0,1,glass,green,0.38,0.77,BREEAM,1,0,2015,standard,conventional,industrial,25.14,11.9,1,0,Non-Green,B
19646,0,1,concrete,flat,0.77,0.47,LEED,1,0,1964,eco,conventional,commercial,15.92,6.72,1,0,Non-Green,B
19647,1,0,wood,flat,0.58,0.01,,0,0,2009,eco,renewable,institutional,21.48,9.38,1,1,Green,D
19648,0,1,steel,flat,0.74,0.79,BREEAM,1,0,1972,eco,renewable,residential,12.9,6.57,0,1,Green,D
19649,1,0,recycled,green,0.47,0.6,GreenMark,0,0,1971,standard,renewable,commercial,18.62,7.88,0,0,Green,D
19650,0,0,wood,green,0.29,0.32,GreenMark,0,0,2017,none,renewable,commercial,21.56,9.74,1,1,Non-Green,C
19651,0,0,recycled,flat,0.34,0.08,,0,0,2021,none,renewable,industrial,43.15,20.07,1,0,Non-Green,D
19652,1,0,concrete,flat,0.75,0.78,BREEAM,0,0,1981,eco,conventional,institutional,12.13,6.14,0,1,Green,C
19653,1,1,concrete,green,0.35,0.31,BREEAM,1,0,2022,none,conventional,commercial,39.1,18.37,0,1,Green,C
19654,1,0,recycled,flat,0.32,0.12,GreenMark,0,0,1969,standard,conventional,residential,35.95,16.49,0,0,Non-Green,D
19655,1,0,bamboo,flat,0.42,0.06,LEED,0,0,2003,standard,conventional,commercial,28.06,12.07,1,1,Non-Green,C
19656,1,1,bamboo,green,0.53,0.05,BREEAM,1,0,1975,standard,conventional,industrial,15.77,7.41,1,1,Non-Green,B
19657,0,0,wood,green,0.48,0.7,,0,0,1979,standard,conventional,industrial,18.62,8.19,0,0,Non-Green,A
19658,0,1,wood,green,0.62,0.53,GreenMark,1,1,1974,none,conventional,institutional,54.23,25.3,0,0,Green,D
19659,1,1,steel,green,0.81,0.72,BREEAM,1,0,2012,eco,conventional,industrial,17.64,8.81,0,0,Non-Green,C
19660,0,0,wood,flat,0.42,0.09,,0,1,1986,none,conventional,residential,112.35,51.23,0,0,Green,E
19661,1,1,concrete,flat,0.32,0.04,BREEAM,1,0,2011,eco,renewable,institutional,5.0,1.61,0,1,Green,B
19662,0,0,concrete,green,0.25,0.22,LEED,0,0,1991,standard,renewable,industrial,9.25,4.76,1,1,Non-Green,C
19663,1,0,recycled,green,0.88,0.65,,0,1,1966,standard,conventional,institutional,27.08,12.73,0,1,Green,B
19664,0,0,wood,flat,0.8,0.5,,0,1,2014,none,conventional,industrial,111.72,51.58,0,0,Non-Green,E
19665,1,0,recycled,green,0.89,0.24,,0,0,1990,standard,conventional,institutional,29.65,12.93,1,0,Green,B
19666,1,0,glass,flat,0.88,0.46,GreenMark,0,0,1970,none,conventional,industrial,72.72,32.98,0,0,Non-Green,D
19667,1,0,wood,green,0.3,0.46,GreenMark,0,0,1995,none,conventional,commercial,59.82,27.36,0,0,Non-Green,D
19668,1,0,recycled,flat,0.6,0.16,,0,1,1960,standard,renewable,commercial,38.35,17.74,0,0,Green,E
19669,0,0,concrete,flat,0.45,0.12,,0,1,1977,none,conventional,industrial,111.22,51.46,1,0,Green,D
19670,1,1,wood,flat,0.43,0.25,,1,1,1973,eco,conventional,commercial,54.23,23.98,1,0,Non-Green,D
19671,1,1,bamboo,flat,0.29,0.52,GreenMark,1,0,2023,standard,renewable,industrial,17.33,7.4,0,1,Green,B
19672,1,1,bamboo,flat,0.85,0.41,,1,0,2000,standard,conventional,institutional,64.77,29.02,0,1,Green,D
19673,0,1,glass,flat,0.78,0.56,,1,0,1973,none,conventional,industrial,63.03,29.24,0,1,Green,B
19674,0,0,steel,green,0.49,0.01,,0,0,1992,standard,renewable,commercial,19.81,9.82,1,0,Non-Green,C
19675,1,0,glass,green,0.23,0.49,GreenMark,0,1,1969,none,conventional,institutional,22.57,11.05,0,1,Non-Green,B
19676,1,0,bamboo,green,0.81,0.72,,0,1,2018,eco,renewable,institutional,5.0,2.2,0,1,Non-Green,B
19677,0,1,bamboo,flat,0.2,0.73,,1,0,1992,none,conventional,industrial,79.22,35.76,0,1,Non-Green,D
19678,0,0,concrete,flat,0.47,0.79,GreenMark,0,0,1966,standard,conventional,institutional,42.38,18.36,1,1,Green,D
19679,0,0,wood,flat,0.89,0.53,GreenMark,0,0,1987,none,conventional,residential,53.77,24.4,0,0,Non-Green,D
19680,0,1,bamboo,green,0.55,0.49,,1,1,1990,eco,renewable,commercial,6.28,3.16,1,1,Green,A
19681,0,1,bamboo,green,0.47,0.8,BREEAM,1,0,2017,standard,renewable,commercial,13.61,5.86,0,1,Green,C
19682,1,0,glass,flat,0.22,0.58,,0,0,2014,standard,conventional,residential,65.28,29.41,0,0,Green,D
19683,0,0,wood,green,0.48,0.08,GreenMark,0,0,2016,standard,conventional,residential,35.62,17.06,0,0,Green,D
19684,0,1,bamboo,flat,0.86,0.55,LEED,1,0,1976,eco,renewable,residential,5.0,1.0,0,0,Green,A
19685,1,0,concrete,green,0.68,0.16,,0,0,1985,eco,conventional,residential,5.02,1.93,1,1,Green,A
19686,0,0,wood,flat,0.25,0.78,GreenMark,0,0,2019,eco,conventional,residential,13.97,7.11,0,1,Non-Green,B
19687,1,0,bamboo,green,0.4,0.25,GreenMark,0,1,1971,eco,conventional,residential,5.0,1.1,0,1,Green,A
19688,0,0,recycled,green,0.74,0.77,GreenMark,0,0,2013,eco,conventional,residential,6.19,2.07,0,0,Green,B
19689,1,1,concrete,flat,0.74,0.56,,1,0,1987,eco,renewable,industrial,22.8,10.91,1,0,Non-Green,D
19690,1,0,steel,green,0.44,0.7,BREEAM,0,0,2021,standard,conventional,commercial,25.56,11.61,0,1,Green,B
19691,1,0,recycled,flat,0.29,0.62,,0,0,1960,eco,conventional,institutional,21.24,9.99,0,0,Green,C
19692,0,0,concrete,flat,0.66,0.2,BREEAM,0,0,1978,none,renewable,institutional,11.61,5.24,0,0,Non-Green,B
19693,1,0,recycled,green,0.69,0.53,LEED,0,0,1992,eco,conventional,industrial,5.0,1.71,0,1,Green,A
19694,1,0,steel,flat,0.43,0.72,,0,1,1962,eco,conventional,residential,47.48,22.47,0,1,Non-Green,D
19695,1,1,wood,green,0.59,0.66,LEED,1,0,2021,eco,conventional,industrial,5.0,1.0,0,1,Non-Green,A
19696,0,0,glass,green,0.64,0.41,BREEAM,0,0,2007,eco,renewable,institutional,5.0,1.0,0,1,Green,A
19697,1,0,glass,flat,0.57,0.64,GreenMark,0,1,1982,standard,conventional,institutional,33.2,15.65,0,0,Non-Green,C
19698,0,1,steel,flat,0.79,0.37,,1,0,1970,standard,conventional,industrial,64.04,29.96,0,0,Non-Green,D
19699,0,0,glass,flat,0.2,0.62,LEED,0,0,2000,eco,renewable,industrial,16.84,6.76,1,0,Non-Green,D
19700,1,0,concrete,flat,0.39,0.76,LEED,0,0,1979,none,conventional,commercial,26.29,11.48,0,1,Non-Green,B
19701,0,1,concrete,flat,0.8,0.1,GreenMark,1,1,1964,standard,renewable,residential,26.2,11.99,0,0,Green,E
19702,1,0,glass,flat,0.7,0.2,LEED,0,0,2021,standard,renewable,residential,18.14,7.58,0,1,Non-Green,D
19703,1,0,concrete,flat,0.67,0.21,GreenMark,0,1,2021,none,conventional,institutional,69.89,31.85,1,1,Green,D
19704,1,0,steel,green,0.71,0.19,GreenMark,0,1,2002,eco,conventional,industrial,20.0,8.75,0,1,Non-Green,C
19705,0,1,glass,green,0.35,0.04,BREEAM,1,0,2012,standard,conventional,industrial,49.94,21.87,0,0,Non-Green,D
19706,1,0,concrete,flat,0.61,0.55,GreenMark,0,0,1969,eco,renewable,commercial,8.5,3.49,0,1,Non-Green,B
19707,1,0,glass,flat,0.65,0.4,LEED,0,0,1999,none,renewable,industrial,24.61,11.66,0,1,Non-Green,C
19708,0,0,bamboo,flat,0.76,0.15,,0,0,1966,standard,conventional,institutional,27.63,11.77,0,1,Non-Green,B
19709,0,0,steel,flat,0.77,0.12,,0,0,2015,standard,conventional,institutional,72.95,34.03,0,1,Non-Green,D
19710,0,0,concrete,flat,0.25,0.21,,0,0,2016,none,conventional,residential,61.7,27.28,0,0,Non-Green,C
19711,0,0,steel,green,0.68,0.69,,0,1,2022,none,conventional,residential,31.42,13.44,0,0,Green,A
19712,0,0,steel,green,0.4,0.13,BREEAM,0,1,1972,standard,conventional,commercial,34.25,16.31,0,0,Non-Green,C
19713,1,0,recycled,green,0.56,0.11,,0,0,1973,standard,renewable,institutional,17.25,8.65,0,1,Non-Green,C
19714,0,0,bamboo,flat,0.28,0.29,BREEAM,0,1,1973,eco,conventional,residential,7.76,2.91,1,1,Non-Green,B
19715,1,0,bamboo,flat,0.44,0.41,GreenMark,0,0,1984,standard,conventional,residential,5.93,3.56,0,0,Green,B
19716,1,0,steel,flat,0.25,0.49,LEED,0,0,2007,eco,renewable,industrial,5.0,1.0,0,0,Non-Green,A
19717,1,0,recycled,flat,0.73,0.07,BREEAM,0,0,1986,none,conventional,institutional,41.01,18.91,0,0,Non-Green,D
19718,0,1,recycled,green,0.37,0.08,LEED,1,0,2017,standard,conventional,institutional,7.17,4.13,0,1,Non-Green,B
19719,1,1,wood,green,0.54,0.51,,1,1,2022,eco,conventional,commercial,9.24,3.94,1,0,Green,A
19720,0,0,bamboo,green,0.45,0.37,,0,1,2018,standard,renewable,residential,12.03,5.87,0,0,Green,C
19721,1,0,bamboo,flat,0.68,0.24,GreenMark,0,0,1989,eco,conventional,industrial,17.22,8.46,1,0,Non-Green,C
19722,1,0,wood,green,0.4,0.69,,0,0,1965,none,conventional,institutional,49.62,22.47,0,1,Green,B
19723,1,0,recycled,flat,0.72,0.02,,0,0,1983,standard,conventional,residential,32.32,15.55,0,1,Green,B
19724,0,0,wood,flat,0.83,0.2,GreenMark,0,0,2003,none,renewable,industrial,26.5,12.24,0,0,Non-Green,C
19725,1,0,steel,flat,0.3,0.55,GreenMark,0,0,1996,standard,renewable,residential,9.53,4.12,0,0,Green,C
19726,0,1,bamboo,flat,0.69,0.35,BREEAM,1,0,1960,none,renewable,industrial,25.7,11.27,0,0,Green,C
19727,1,0,concrete,flat,0.31,0.53,LEED,0,0,1986,none,conventional,institutional,78.8,35.79,0,0,Green,E
19728,0,0,bamboo,flat,0.88,0.7,BREEAM,0,0,1962,standard,renewable,institutional,9.69,5.2,0,1,Green,C
19729,1,1,glass,green,0.88,0.79,LEED,1,0,1982,none,conventional,institutional,69.67,31.19,0,0,Non-Green,E
19730,0,1,glass,flat,0.73,0.17,,1,0,2002,standard,conventional,institutional,67.51,30.89,1,1,Non-Green,D
19731,1,0,concrete,green,0.35,0.4,,0,0,1990,eco,renewable,industrial,8.56,4.47,0,0,Non-Green,B
19732,1,0,concrete,flat,0.88,0.18,LEED,0,1,1984,eco,renewable,residential,9.88,4.92,0,1,Non-Green,D
19733,0,0,recycled,flat,0.6,0.06,GreenMark,0,0,2018,none,conventional,residential,86.4,38.97,0,1,Non-Green,E
19734,1,0,bamboo,green,0.3,0.1,,0,0,1994,none,conventional,commercial,62.42,28.92,1,0,Green,D
19735,0,0,wood,flat,0.55,0.5,GreenMark,0,0,1963,standard,renewable,residential,11.6,6.02,0,0,Green,C
19736,0,0,wood,flat,0.78,0.3,GreenMark,0,0,2015,standard,conventional,institutional,63.51,28.65,0,0,Green,E
19737,0,0,bamboo,green,0.55,0.64,BREEAM,0,0,1993,standard,renewable,commercial,9.23,3.93,0,1,Green,C
19738,0,1,glass,green,0.56,0.53,GreenMark,1,0,1988,eco,renewable,institutional,5.0,1.41,0,0,Green,A
19739,0,1,concrete,flat,0.81,0.18,,1,1,2004,standard,conventional,industrial,49.12,22.32,0,1,Non-Green,C
19740,0,0,concrete,green,0.41,0.06,BREEAM,0,0,1994,standard,conventional,commercial,41.65,18.33,1,1,Green,D
19741,1,0,bamboo,green,0.58,0.15,GreenMark,0,1,2000,standard,conventional,industrial,17.77,8.37,0,1,Non-Green,C
19742,1,0,glass,flat,0.52,0.29,GreenMark,0,0,2008,eco,conventional,residential,21.83,9.26,0,0,Green,B
19743,1,0,bamboo,green,0.39,0.34,LEED,0,0,2002,eco,renewable,institutional,5.0,1.0,0,1,Non-Green,A
19744,0,0,bamboo,flat,0.42,0.29,GreenMark,0,0,1999,eco,conventional,commercial,36.13,16.4,1,0,Non-Green,D
19745,0,1,wood,flat,0.52,0.38,GreenMark,1,0,1984,eco,conventional,commercial,17.67,8.91,1,1,Non-Green,C
